순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804572,33-2804066,34-2804611,35-2804086,36-2804613,37-2804089,38-2806223,39-2804091,40-2804093,41-2804615,42-2804617,43-2804094,44-2804619,45-2804097,46-2804621,47-2804623,48-2804098,49-2804625,50-2803915,51-2806315,52-2804627,53-2803913,54-2803911,55-2803908,56-2803907,57-2807376,58-2803905,59-2803903,60-2804629,61-2806221,62-2803901,63-2803899,64-2807378,65-2807381,66-2803897,67-2806317,68-2803895,69-2803893,70-2803891,71-2806220,72-2803889,73-2803887,74-2803885,75-2803883,76-2803881,77-2803879,78-2803877,79-2803875,80-2803874,81-2803973,82-2803975,83-2805718,84-2803979,85-2806018,86-2804334,87-2803983,88-2803985,89-2803987,90-2803989,91-2806004,92-2807385,93-2803991,94-2803993,95-2803995,96-2800298,97-2800297,98-2803996,99-2803994,100-2803992,101-2807384,102-2806003,103-2803990,104-2803988,105-2803986,106-2803984,107-2803981,108-2806017,109-2805721,110-2805719,111-2803976,112-2803974,113-2803875,114-2803876,115-2803878,116-2803880,117-2803882,118-2803884,119-2803886,120-2803888,121-2806219,122-2803890,123-2803892,124-2803894,125-2806316,126-2803896,127-2807380,128-2807379,129-2803898,130-2803900,131-2806222,132-2804630,133-2803902,134-2803904,135-2807377,136-2803906,137-2803909,138-2803910,139-2803912,140-2804628,141-2806314,142-2803914,143-2804626,144-2804099,145-2804624,146-2804622,147-2804096,148-2804620,149-2804095,150-2804618,151-2804616,152-2804092,153-2804090,154-2806224,155-2804088,156-2804614,157-2804087,158-2804612,159-2804067,160-2804571,161-2804538,162-2804536,163-2804065,164-2800297,165-2800261,166-2803997,167-2800290,168-2800289,169-2803934,170-2800286,171-2803932,172-2803596,173-2800283,174-2800281,175-2800280,176-2800278,177-2806663,178-2804031,179-2800260,180-2800275,181-2804713,182-2803598,183-2803600,184-2800273,185-2803601,186-2804331,187-2803581,188-2800271,189-2805489,190-2807150
123-2803892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295068,0.680704,0.9127940000000001,1.128829,2.2504020000000002,2.465161,2.694884,2.988328,3.441422,4.185578,4.620835,5.016098,5.30872,5.715064,6.156295,6.607906,6.945137,7.352854,7.585335000000001,7.882161,8.385947,8.693871000000001,9.367281,9.890018,10.526247,10.839172999999999,11.192636,12.000143,12.307789999999999,12.832717,13.134209,12.668619999999999,12.223722,11.752068,12.359258,13.148119,13.991280999999999,14.373960999999998,14.232332000000001,14.025332999999998,13.449174,13.512170999999999,13.923463,14.459520999999999,14.828660999999999,15.28341,16.584579,16.806282,16.523243,16.453941,16.915369000000002,17.603231,18.176473,18.312923,19.258623999999998,19.308816,19.074138,18.751943,18.567154000000002,18.41149,18.872772,19.083499,19.255207000000002,19.510873,19.997321,20.495186,20.870956
124-2803894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38563600000000003,0.617726,0.8337610000000001,1.955334,2.170093,2.399816,2.69326,3.146353,3.89051,4.325766000000001,4.721030000000001,5.0136519999999996,5.419996,5.8612269999999995,6.312838,6.650069,7.057786,7.290267,7.587092999999999,8.090879,8.398803,9.072213,9.59495,10.231179,10.544105,10.897567,11.705075,12.012722,12.537649,12.839141,12.963688000000001,12.518791,12.047136,12.654326,13.443187,14.28635,14.669029,14.526401000000002,14.320401,13.744242000000002,13.807239000000001,14.219531,14.754589999999999,15.123729,15.577478,16.880647,17.10135,16.817311,16.749009,17.211437,17.8983,18.471542000000003,18.607992000000003,19.553693,19.603885000000002,19.367207,19.047012,18.862222,18.704559,19.167839999999998,19.376567,19.548275,19.807941,20.29239,20.790254,21.164023999999998
125-2806316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23209000000000002,0.448125,1.569698,1.784457,2.01418,2.307624,2.7607180000000002,3.5048739999999996,3.9401300000000004,4.335394,4.628016000000001,5.0343599999999995,5.4755910000000005,5.927201999999999,6.264433,6.67215,6.904631,7.201457,7.705242999999999,8.013167,8.686577,9.209314,9.845543,10.158469,10.511932,11.319439,11.627086,12.152013,12.453505,13.035675999999999,12.904425999999999,12.432772,13.039962,13.828823000000002,14.671985000000001,15.054665,14.914036,14.707037,14.130878,14.193875,14.605167000000002,15.141226000000001,15.510365,15.964114000000002,17.267283,17.485985999999997,17.201947,17.132645,17.595073,18.282935000000002,18.856177,18.992628,19.938329,19.99152,19.752843,19.430647,19.249858,19.092194,19.551476,19.762203,19.933911,20.191577,20.676026,21.17589,21.54966
126-2803896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.216036,1.337608,1.552368,1.782091,2.075535,2.528628,3.272785,3.708041,4.103305000000001,4.395926,4.80227,5.243501,5.695112,6.032343,6.44006,6.672541000000001,6.969367999999999,7.473153,7.781077000000001,8.454488000000001,8.977224,9.613453,9.92638,10.279842,11.087349,11.394997,11.919922999999999,12.221416,12.803587,13.136516,12.664862,13.272051999999999,14.060913000000001,14.904075,15.286755,15.145126000000001,14.938126,14.361968,14.424965,14.836257000000002,15.372314999999999,15.741454999999998,16.195204,17.498373,17.720076000000002,17.436035999999998,17.366735000000002,17.829163,18.517025,19.090267,19.226717,20.172418,20.221610000000002,19.984932,19.662737,19.479948,19.322284,19.785566,19.996292999999998,20.168001,20.423667000000002,20.910115,21.40798,21.78375
127-2807380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.121573,1.336332,1.566055,1.8594990000000002,2.312593,3.056749,3.492006,3.8872690000000003,4.1798910000000005,4.586235,5.027466,5.479076999999999,5.816308,6.224025,6.456506,6.753332,7.257117999999999,7.565042,8.238452,8.761189,9.397418,9.710344000000001,10.063807,10.871314,11.178961,11.703888000000001,12.00538,12.587551,13.032449,12.880897000000001,13.488087,14.276948,15.12011,15.50279,15.360160999999998,15.153162,14.577003,14.64,15.051292000000002,15.587351000000002,15.956489999999999,16.410239,17.713407999999998,17.935111,17.651072,17.581770000000002,18.043198,18.73206,19.305301999999998,19.441753,20.386454,20.437645,20.202968,19.880772,19.697982999999997,19.540319,20.001601,20.212328,20.384036,20.639702,21.12615,21.626015,21.999785
128-2807379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21475999999999998,0.444483,0.737927,1.19102,1.946177,2.3814330000000004,2.776697,3.0693189999999997,3.475663,3.916893,4.368505,4.705736,5.113453,5.345934,5.64276,6.146546,6.45447,7.12788,7.650617,8.286846,8.599772,8.953234,9.760741000000001,10.068389,10.593316,10.894808,11.476979,11.921877,12.393531,13.008515,13.797376000000002,14.640538000000001,15.023218,15.542267,15.749266,15.699575,15.762573000000001,16.173864000000002,16.709923,17.079062,17.532812,18.835981,19.057684,18.773644,18.704342,19.165771,19.854633,20.426875,20.564325,21.510026,21.561218,21.32454,21.002345000000002,20.819554999999998,20.661892,21.123174,21.3339,21.505608,21.763274,22.247723,22.747587,23.121357999999997
129-2803898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.229723,0.5231680000000001,0.976261,1.7314169999999998,2.166674,2.561937,2.854559,3.260903,3.7021339999999996,4.153745,4.490976,4.898693,5.131174,5.428,5.931786,6.23971,6.913119999999999,7.435857,8.072086,8.385012,8.738475,9.545982,9.853629,10.378556,10.680048,11.26222,11.707117,12.178771000000001,12.793755,13.582616,14.425778,14.808457999999998,15.327507,15.533507,15.915335,15.976332000000001,16.388624,16.923683,17.292822,17.747571,19.04974,19.272443,18.987404,18.919102,19.381529999999998,20.068392000000003,20.641634,20.778085,21.723785999999997,21.775976999999997,21.5393,21.215104,21.032315,20.876651000000003,21.337933,21.54866,21.718367999999998,21.976034,22.460482,22.960347,23.336117
130-2803900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.293444,0.746537,1.501694,1.93695,2.332214,2.624836,3.03118,3.472411,3.924022,4.261253,4.66897,4.901451,5.198277,5.702063,6.009987000000001,6.683397,7.206134,7.842363000000001,8.155289,8.508751,9.316258,9.623906,10.148833,10.450325,11.032496,11.477394,11.949048,12.564032000000001,13.352893,14.196055,14.578735,15.096784,15.303784,15.881942,16.104945,16.618347,17.154405999999998,17.524545,17.976294,19.279463,19.502166,19.218127,19.148825,19.611253,20.298115,20.871357,21.008808,21.954508999999998,22.0057,21.767023000000002,21.446827,21.262038,21.106374,21.565656,21.778382999999998,21.948091,22.207757,22.692206,23.19207,23.565839999999998
131-2806222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453093,1.20825,1.6435060000000001,2.03877,2.331391,2.737736,3.178966,3.6305769999999997,3.9678089999999995,4.375526,4.608006,4.904833,5.408619,5.716543,6.389953,6.912689,7.548919000000001,7.861845,8.215307000000001,9.022814,9.330461999999999,9.855388,10.156881,10.739052000000001,11.18395,11.655603999999999,12.270588,13.059448,13.902610999999998,14.286291,14.80434,15.011339000000001,15.588498000000001,15.812501000000001,16.351289,16.886348,17.255487,17.710237,19.013406,19.794610000000002,19.510571,19.441269000000002,19.903697,20.59156,21.164801999999998,21.301251999999998,22.246953,22.299145000000003,22.060467000000003,21.738272,21.557482,21.397819000000002,21.8591,22.071827,22.243535,22.499201,22.98565,23.483514000000003,23.859284
132-2804630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.755157,1.190413,1.585677,1.8782990000000002,2.284643,2.725873,3.177484,3.5147160000000004,3.9224330000000003,4.154913,4.45174,4.955526,5.26345,5.93686,6.4595970000000005,7.095826,7.408752000000001,7.762214,8.569721000000001,8.877369,9.402295,9.703788000000001,10.285959,10.730857,11.202511,11.817495,12.606355,13.449518,13.833198000000001,14.350247,14.557246,15.135404999999999,15.359407999999998,15.898195999999999,16.434255,16.802394,17.256144,18.559313,19.450297,19.736335999999998,19.894362,20.35679,21.044653,21.617895,21.754345,22.700046,22.750238,22.513560000000002,22.191365,22.008575,21.850912,22.312194,22.522920000000003,22.694628,22.952294000000002,23.436743,23.936607000000002,24.310378
133-2803902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43525600000000003,0.83052,1.123142,1.5394860000000001,1.9807169999999998,2.432328,2.769559,3.177276,3.409757,3.706583,4.210369,4.518293,5.1917029999999995,5.71444,6.350669,6.663595,7.0170580000000005,7.824565,8.132211999999999,8.657139,8.958631,9.540802000000001,9.9857,10.457353999999999,11.072338,11.861199000000001,12.704361,13.088041,13.60609,13.813089999999999,14.390248000000001,14.614251000000001,15.153039999999999,15.689098999999999,16.058238,16.511987,17.815155999999998,18.70714,18.99118,19.981021,20.443448999999998,21.130311,21.704553,21.841004,22.786704999999998,23.418606,23.257717,22.935520999999998,22.752732,22.595067999999998,23.05635,23.267077,23.440785,23.698451000000002,24.1829,24.680764,25.054534
134-2803904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395264,0.687886,1.1042299999999998,1.54546,1.9970720000000002,2.334303,2.74202,2.974501,3.271327,3.7751129999999997,4.083037,4.7564470000000005,5.279184,5.915413,6.228339,6.581801,7.389308,7.696956,8.221882,8.523375,9.105546,9.550444,10.022098,10.637082000000001,11.425943,12.269105,12.651785,13.170834,13.377832999999999,13.953992000000001,14.177995000000001,14.716783,15.252842000000001,15.622981,16.076731,17.3799,18.270884,18.552923,19.542765,20.007193,20.693054999999998,21.267297,21.403747,22.350448,22.98235,23.217026999999998,23.370778,23.187988,23.030325,23.491607000000002,23.702333,23.874041000000002,24.131707000000002,24.616156,25.116020000000002,25.48979
135-2807377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.292622,0.708966,1.150197,1.601808,1.939039,2.346756,2.579237,2.8760630000000003,3.3798489999999997,3.6877730000000004,4.361184,4.88392,5.520149,5.833075,6.186538,6.994045,7.301692,7.826619,8.128111,8.710283,9.15518,9.626835,10.241817999999999,11.030679,11.873841,12.257521,12.774569999999999,12.982569999999999,13.558728,13.782731,14.32252,14.858579,15.227718,15.681467000000001,16.983635999999997,17.87462,18.15866,19.148501,19.610929000000002,20.298791,20.872033,21.008484,21.956185,22.587086,22.823764,23.145959,23.328749,23.427588,23.88887,24.099597,24.269305,24.528971,25.01342,25.513284,25.887054
136-2803906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41634399999999994,0.857575,1.309186,1.6464169999999998,2.054134,2.2866150000000003,2.583442,3.087227,3.3951510000000003,4.068562,4.591298,5.227526999999999,5.540453,5.893916,6.701422999999999,7.0090699999999995,7.533997,7.835489,8.417661,8.862558,9.334213,9.949196,10.738057000000001,11.58122,11.963899000000001,12.482948,12.688948,13.267107000000001,13.491109,14.028898000000002,14.565957000000001,14.935096,15.388845000000002,16.692014,17.581998000000002,17.868038000000002,18.855879,19.320307,20.00617,20.579411,20.716862,21.662563000000002,22.293464,22.530142,22.852337,23.035127,23.523429,23.98471,24.196437,24.369145,24.625811,25.10926,25.609123999999998,25.982894
137-2803909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44123100000000004,0.892842,1.230073,1.6377899999999999,1.870271,2.167097,2.6708830000000003,2.9788069999999998,3.652217,4.1749540000000005,4.811183,5.124109,5.477572,6.2850790000000005,6.592726,7.117653,7.419144999999999,8.001316000000001,8.446214,8.917867999999999,9.532852,10.321713,11.164875,11.548555,12.065603999999999,12.272604,12.849762,13.073765,13.612554000000001,14.148613000000001,14.517752,14.971501000000002,16.27467,17.164654000000002,17.449694,18.439535,18.901963000000002,19.590825,20.163067,20.298517999999998,21.244219,21.87712,22.113798000000003,22.436993,22.618782999999997,23.108083999999998,23.568366,23.779093,23.951801,24.207467,24.691914999999998,25.19278,25.56755
138-2803910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.451611,0.7888430000000001,1.19656,1.4290399999999999,1.7258669999999998,2.229653,2.537577,3.210987,3.7337230000000003,4.369953,4.682879,5.036341,5.843848,6.151496,6.6764220000000005,6.977914999999999,7.560086,8.004984,8.476638000000001,9.091622000000001,9.880482,10.723645,11.106325,11.625374,11.831373,12.408532000000001,12.633535,13.171323000000001,13.708382,14.077520999999999,14.530270999999999,15.83344,16.725424,17.009463,17.999305,18.460732999999998,19.149595,19.722837,19.860287,20.804988,21.43689,21.672567,21.994763,22.178552,22.667854000000002,23.128135999999998,23.339862,23.511571,23.768235999999998,24.252685,24.75255,25.12632
139-2803912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337231,0.7449479999999999,0.9774290000000001,1.274256,1.778041,2.0859650000000003,2.759376,3.282112,3.9183410000000003,4.231268,4.58473,5.392237000000001,5.699885,6.224811,6.526304,7.108475,7.553372,8.025027,8.64001,9.428871000000001,10.272034,10.654713000000001,11.173762,11.380761999999999,11.956921000000001,12.181924,12.719712,13.255771,13.62491,14.079659,15.380828,16.273813,16.558851999999998,17.547693,18.009121,18.696984,19.271226000000002,19.407676000000002,20.352377,20.985278,21.221956,21.544151,21.726941,22.216243,22.675524,22.887251000000003,23.058958999999998,23.316625,23.800074,24.299938,24.673707999999998
140-2804628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.407717,0.6401979999999999,0.937024,1.4408100000000001,1.748734,2.422144,2.944881,3.58111,3.8940360000000003,4.247498,5.055006,5.362653,5.887580000000001,6.189072,6.771242999999999,7.216141,7.6877949999999995,8.302779,9.09164,9.934802000000001,10.318482000000001,10.835531,11.043531,11.620689,11.844692,12.383481,12.91854,13.288679,13.742428,15.043597,15.935580999999999,16.219621,17.209462,17.671889999999998,18.360751999999998,18.932994,19.069444,20.015145999999998,20.647047,20.883725,21.205920000000003,21.387710000000002,21.876011,22.339292999999998,22.55002,22.721728,22.979394,23.463842,23.961707,24.337477
141-2806314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.232481,0.529307,1.033093,1.341017,2.0144279999999997,2.5371639999999998,3.173393,3.4863190000000004,3.839782,4.647289,4.954936,5.479863,5.7813550000000005,6.3635269999999995,6.8084240000000005,7.280079,7.895061999999999,8.683923,9.527085000000001,9.909765,10.428814,10.635814,11.211972,11.436975,11.974764,12.511823,12.880962,13.334710999999999,14.63688,15.528864000000002,15.812904000000001,16.802745,17.264173,17.952035000000002,18.526277,18.661728,19.608429,20.23933,20.476008,20.799203,20.980992999999998,21.470294,21.930576000000002,22.141303,22.313011,22.570677,23.055126,23.555989999999998,23.92976
142-2803914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296827,0.800612,1.112536,1.7859470000000002,2.3086830000000003,2.944912,3.257839,3.611301,4.418808,4.7264550000000005,5.2513819999999996,5.552874,6.135046,6.579942999999999,7.051597999999999,7.666581,8.455442,9.298605,9.681284,10.200333,10.407333,10.984492,11.207494,11.747283,12.282342,12.651481,13.10623,14.409398999999999,15.300384,15.584423000000001,16.575264,17.036692000000002,17.724555,18.297797,18.434247,19.379948000000002,20.011848999999998,20.248527,20.570722,20.753512,21.241814,21.703095,21.913822,22.08553,22.343196,22.827645,23.327509,23.701279
143-2804626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.503786,0.81571,1.48912,2.011857,2.648086,2.9610119999999998,3.3144739999999997,4.121982,4.429629,4.954556,5.256048000000001,5.8382190000000005,6.283117,6.754771000000001,7.3697550000000005,8.158616,9.001778,9.385458,9.902507,10.109507,10.687664999999999,10.910668,11.449457,11.985516,12.355655,12.808404,14.112573000000001,15.002557000000001,15.288597,16.276438,16.738866,17.428728,17.99997,18.13642,19.082121,19.715023000000002,19.950701000000002,20.273896,20.455686,20.943987,21.406269,21.616996,21.787704,22.045370000000002,22.528817999999998,23.031682999999997,23.404453
144-2804099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.311924,0.985334,1.508071,2.1443,2.457226,2.810689,3.6181959999999997,3.925843,4.4507699999999994,4.752262,5.334433,5.779331,6.250985,6.865969000000001,7.6548300000000005,8.497992,8.881672,9.399721000000001,9.606721,10.183879,10.407882,10.946671,11.48273,11.850869,12.305617999999999,13.606786999999999,14.500770999999999,14.784811,15.771652,16.23508,16.923942,17.497184,17.631635,18.579335999999998,19.212237,19.447915,19.77011,19.9529,20.440201000000002,20.901483,21.11221,21.283918,21.540584,22.025032,22.526897,22.898667
145-2804624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6734100000000001,1.1961469999999998,1.8323759999999998,2.145302,2.498765,3.3062720000000003,3.613919,4.138846,4.440338,5.0225089999999994,5.467407,5.939061,6.5540449999999995,7.342906,8.186067999999999,8.569747999999999,9.087797,9.293797,9.871955,10.095958,10.633747,11.170805999999999,11.539945,11.993694,13.296863,14.186847,14.470887,15.462728,15.923156,16.613018,17.18626,17.320711,18.267412,18.899313,19.135991,19.458185999999998,19.641976,20.128277,20.590559,20.801285999999998,20.972994,21.23066,21.715107999999997,22.215973,22.588743
146-2804622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.522737,1.158966,1.471892,1.8253540000000001,2.632861,2.940509,3.465436,3.766928,4.349099,4.793997,5.265651,5.880635,6.6694960000000005,7.512658,7.895338000000001,8.413387,8.620386,9.197545,9.421548,9.960336,10.496395,10.865534,11.319284,12.622453,13.514437,13.797476000000001,14.787317999999999,15.249746,15.937607999999999,16.51185,16.6483,17.593001,18.224903,18.461581,18.783776,18.966565,19.455867,19.917149,20.127875,20.298583999999998,20.55625,21.040698000000003,21.540563,21.914333
147-2804096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.636229,0.949156,1.302618,2.110125,2.417773,2.942699,3.244192,3.8263629999999997,4.27126,4.742915,5.357899,6.146758999999999,6.989922,7.3726009999999995,7.890650999999999,8.09765,8.675809,8.899811999999999,9.4376,9.973659,10.342798,10.796548,12.099717,12.991700999999999,13.275739999999999,14.265581,14.729009,15.415872,15.988114000000001,16.124564000000003,17.071265,17.702167000000003,17.940844,18.26304,18.445829,18.932131,19.394413,19.605139,19.776847,20.035513,20.518962,21.019826000000002,21.393597
148-2804620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31292600000000004,0.673389,1.480896,1.788543,2.31347,2.614962,3.197134,3.642031,4.113686,4.728669,5.517530000000001,6.360692,6.743372,7.261421,7.468421,8.045580000000001,8.269582000000002,8.808371000000001,9.344430000000001,9.713569,10.167318,11.470487,12.361471,12.645511,13.635352,14.097779999999998,14.785642000000001,15.358884,15.495335,16.441035999999997,17.072937,17.309615,17.63181,17.8146,18.302902,18.764183,18.97491,19.146618,19.404284,19.888733,20.388597,20.762367
149-2804095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360462,1.167969,1.475617,2.0005439999999997,2.302036,2.884207,3.329105,3.8007589999999998,4.415743,5.204604,6.047766,6.431446,6.949495,7.155494999999999,7.7336529999999994,7.956656,8.495445,9.031503,9.400642999999999,9.855392,11.158561,12.048544999999999,12.332585,13.323426000000001,13.786854,14.474716,15.047958,15.184408,16.130109,16.762010999999998,16.997689,17.320884,17.503674,17.990975,18.452257,18.663984,18.835692,19.093358,19.577806,20.077671,20.449441
150-2804618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.807507,1.118155,1.6430810000000002,1.9445740000000002,2.526745,2.971643,3.4432970000000003,4.058281,4.847141000000001,5.690304,6.072984,6.591033,6.799032,7.375191,7.599194000000001,8.137982000000001,8.675041,9.04318,9.49693,10.801099,11.690083,11.977122,12.963964,13.429392000000002,14.114254,14.690496,14.826946,15.772647000000001,16.404549,16.639226,16.960422,17.146210999999997,17.632513,18.095795000000003,18.305521,18.47823,18.735896,19.220344,19.719209,20.093979
